BAS date epoch year locations length length_sigma transverse transverse_sigma horizontal horizonntal_sigma
BAS_LCL: 16NOV24XA EPOCH: 2016.90075 NYALES20/WETTZELL 3283002136.56 1.19 -0.95 1.33 -23.01 5.09
BAS_LCL: 16NOV28XA EPOCH: 2016.91227 NYALES20/WETTZELL 3283002142.3 1.40 38.58 1.22 44.42 3.9
BAS_LCL: 16NOV29XA EPOCH: 2016.91507 NYALES20/WETTZELL 3283002137.59 2.52 -6.86 1.75 9.64 8.06
BAS_LCL: 16NOV30XA EPOCH: 2016.91786 NYALES20/WETTZELL 3283002137.45 1.50 -2.63 1.17 11.09 4.54
BAS_LCL: 16DEC01XE EPOCH: 2016.92066 NYALES20/WETTZELL 3283002139.09 1.07 -1.91 0.74 1.20 3.03
BAS_LCL: 16DEC05XA EPOCH: 2016.93144 NYALES20/WETTZELL 3283002135.5 1.30 32.85 1.10 23.87 3.79
BAS_LCL: 16DEC06XH EPOCH: 2016.93423 NYALES20/WETTZELL 3283002138.15 1.27 40.98 1.17 31.99 3.97
BAS_LCL: 16DEC08XE EPOCH: 2016.93982 NYALES20/WETTZELL 3283002134.73 0.95 0.75 1.05 3.47 2.64
BAS_LCL: 16DEC12XA EPOCH: 2016.9506 NYALES20/WETTZELL 3283002137.49 1.15 53.79 0.92 17.49 3.28
BAS_LCL: 16DEC13XA EPOCH: 2016.9534 NYALES20/WETTZELL 3283002132.32 3.58 52.37 2.55 27.93 10.36
BAS_LCL: 16DEC14XE EPOCH: 2016.95625 NYALES20/WETTZELL 3283002134.57 0.91 -0.15 1.14 -1.27 2.8
BAS_LCL: 16DEC20XA EPOCH: 2016.97251 NYALES20/WETTZELL 3283002139.16 0.90 40.82 0.80 28.20 2.84
BAS_LCL: 16DEC21XE EPOCH: 2016.97542 NYALES20/WETTZELL 3283002139.86 1.10 0.39 0.85 2.96 3.27
BAS_LCL: 16DEC27XA EPOCH: 2016.99167 NYALES20/WETTZELL 3283002132.77 1.55 40.07 1.21 -9.52 4.1
BAS_LCL: 16DEC29XE EPOCH: 2016.99732 NYALES20/WETTZELL 3283002136.06 0.71 0.63 0.67 -6.28 1.77
BAS_LCL: 17JAN03XA EPOCH: 2017.01084 NYALES20/WETTZELL 3283002135.3 1.18 1.25 0.77 -1.96 3.17
BAS_LCL: 17JAN04XE EPOCH: 2017.01375 NYALES20/WETTZELL 3283002130.4 1.62 1.88 1.18 11.52 5.0
BAS_LCL: 17JAN10XA EPOCH: 2017.03 NYALES20/WETTZELL 3283002138.28 1.52 4.53 1.32 -14.86 4.75
BAS_LCL: 17JAN12XE EPOCH: 2017.03565 NYALES20/WETTZELL 3283002137.67 1.20 3.24 1.22 -4.75 3.38
BAS_LCL: 17JAN17XA EPOCH: 2017.04917 NYALES20/WETTZELL 3283002136.17 1.65 -3.67 1.29 12.82 4.86
BAS_LCL: 17JAN19XE EPOCH: 2017.05481 NYALES20/WETTZELL 3283002136.17 1.76 -2.93 1.40 -10.01 3.84
BAS_LCL: 17JAN23XA EPOCH: 2017.06559 NYALES20/WETTZELL 3283002134.88 0.88 0.13 0.73 4.14 2.63
BAS_LCL: 17JAN26XE EPOCH: 2017.07398 NYALES20/WETTZELL 3283002136.77 0.89 -1.83 0.68 -2.08 2.63
BAS_LCL: 17JAN30XA EPOCH: 2017.08476 NYALES20/WETTZELL 3283002136.9 1.14 0.51 0.93 4.26 3.48
BAS_LCL: 17JAN31XA EPOCH: 2017.08756 NYALES20/WETTZELL 3283002135.09 1.65 -2.59 1.54 12.30 4.9
BAS_LCL: 17FEB02XE EPOCH: 2017.09314 NYALES20/WETTZELL 3283002136.36 0.96 1.33 0.82 -1.76 2.76
BAS_LCL: 17FEB06XA EPOCH: 2017.10392 NYALES20/WETTZELL 3283002133.54 1.20 1.94 0.82 -12.08 3.41
BAS_LCL: 17FEB07XH EPOCH: 2017.10672 NYALES20/WETTZELL 3283002133.81 2.34 76.09 2.11 29.18 6.96
BAS_LCL: 17FEB08XA EPOCH: 2017.10951 NYALES20/WETTZELL 3283002134.97 0.95 -0.51 0.68 5.31 2.21
BAS_LCL: 17FEB09XE EPOCH: 2017.11231 NYALES20/WETTZELL 3283002126.93 6.56 -3.14 4.20 -27.91 19.4
BAS_LCL: 17FEB13XA EPOCH: 2017.12309 NYALES20/WETTZELL 3283002135.8 1.96 25.60 1.39 13.26 5.47
BAS_LCL: 17FEB16XE EPOCH: 2017.13147 NYALES20/WETTZELL 3283002118.01 2.05 -15.36 1.58 -9.29 5.48
BAS_LCL: 17FEB20XA EPOCH: 2017.1422 NYALES20/WETTZELL 3283002135.11 5.07 10.44 5.95 6.83 15.65
BAS_LCL: 17FEB21XA EPOCH: 2017.14499 NYALES20/WETTZELL 3283002139.81 13.49 19.24 6.87 102.02 32.64
BAS_LCL: 17FEB23XE EPOCH: 2017.15064 NYALES20/WETTZELL 3283002141.31 1.82 3.13 1.50 -12.32 5.38
BAS_LCL: 17FEB27XA EPOCH: 2017.16142 NYALES20/WETTZELL 3283002141.02 1.99 -4.18 1.38 -3.92 5.63
BAS_LCL: 17APR03XA EPOCH: 2017.25724 NYALES20/WETTZELL 3283002134.71 1.33 -0.72 1.03 16.38 4.26
BAS_LCL: 17APR06XE EPOCH: 2017.26563 NYALES20/WETTZELL 3283002134.53 1.25 -1.80 1.05 8.72 3.52
BAS_LCL: 17APR10XA EPOCH: 2017.27641 NYALES20/WETTZELL 3283002133.14 1.54 19.73 1.25 24.77 4.63
BAS_LCL: 17APR12XE EPOCH: 2017.28206 NYALES20/WETTZELL 3283002136.5 1.15 -1.48 1.03 12.51 3.31
BAS_LCL: 17APR18XA EPOCH: 2017.29831 NYALES20/WETTZELL 3283002129.96 1.44 30.19 1.00 50.39 3.73
BAS_LCL: 17APR19XA EPOCH: 2017.3011 NYALES20/WETTZELL 3283002130.66 2.15 -8.10 4.80 5.21 8.63
BAS_LCL: 17APR20XE EPOCH: 2017.30396 NYALES20/WETTZELL 3283002133.76 1.37 3.98 1.61 -4.17 3.53
BAS_LCL: 17APR24XA EPOCH: 2017.31474 NYALES20/WETTZELL 3283002140.88 1.49 1.06 1.26 16.70 4.3
BAS_LCL: 17APR25XA EPOCH: 2017.31753 NYALES20/WETTZELL 3283002128.92 2.15 -0.18 1.57 -2.80 6.39
BAS_LCL: 17APR27XE EPOCH: 2017.32312 NYALES20/WETTZELL 3283002142.9 1.65 -20.79 1.26 -16.86 4.19
BAS_LCL: 17MAY02XA EPOCH: 2017.33664 NYALES20/WETTZELL 3283002135.7 1.07 -0.98 0.75 5.06 3.3
BAS_LCL: 17MAY03XA EPOCH: 2017.33943 NYALES20/WETTZELL 3283002127.11 4.00 1.86 2.68 -8.77 10.39
BAS_LCL: 17MAY04XE EPOCH: 2017.34229 NYALES20/WETTZELL 3283002132.87 1.12 -1.00 1.00 0.14 2.8
BAS_LCL: 17MAY08XA EPOCH: 2017.35307 NYALES20/WETTZELL 3283002135.01 1.24 -2.63 1.02 6.31 3.83
BAS_LCL: 17MAY11XE EPOCH: 2017.36145 NYALES20/WETTZELL 3283002133.92 1.12 -1.62 1.04 13.36 3.42
BAS_LCL: 17MAY15XA EPOCH: 2017.37223 NYALES20/WETTZELL 3283002132.08 1.06 1.03 0.87 1.76 3.0
BAS_LCL: 17MAY18XE EPOCH: 2017.38062 NYALES20/WETTZELL 3283002138.96 1.36 1.87 1.07 3.74 3.97
BAS_LCL: 17MAY22XA EPOCH: 2017.3914 NYALES20/WETTZELL 3283002131.34 1.41 1.01 1.15 -4.18 4.28
BAS_LCL: 17MAY23XH EPOCH: 2017.39419 NYALES20/WETTZELL 3283002127.59 4.25 11.42 5.13 12.51 13.05
BAS_LCL: 17MAY25XE EPOCH: 2017.39978 NYALES20/WETTZELL 3283002136.38 1.45 0.71 1.25 0.74 3.94
BAS_LCL: 17MAY30XA EPOCH: 2017.4133 NYALES20/WETTZELL 3283002141.46 1.72 2.73 3.37 1.36 5.65
BAS_LCL: 17JUN01XE EPOCH: 2017.41895 NYALES20/WETTZELL 3283002135.15 1.39 2.62 1.18 -4.07 4.49
BAS_LCL: 17JUN06XA EPOCH: 2017.43246 NYALES20/WETTZELL 3283002141.6 1.86 2.37 1.40 18.70 5.24
BAS_LCL: 17JUN08XE EPOCH: 2017.43811 NYALES20/WETTZELL 3283002137.35 1.41 3.11 1.06 -8.35 3.69
BAS_LCL: 17JUN12XA EPOCH: 2017.44889 NYALES20/WETTZELL 3283002134.5 1.43 -1.05 1.08 -6.84 3.87
BAS_LCL: 17JUN14XE EPOCH: 2017.45454 NYALES20/WETTZELL 3283002133.5 1.36 0.51 1.20 -15.02 4.06
BAS_LCL: 17JUN19XA EPOCH: 2017.46806 NYALES20/WETTZELL 3283002135.0 1.80 1.60 1.29 5.75 5.01
BAS_LCL: 17JUN22XE EPOCH: 2017.47644 NYALES20/WETTZELL 3283002145.28 1.78 9.42 1.62 0.90 5.12
BAS_LCL: 17JUN26XA EPOCH: 2017.48722 NYALES20/WETTZELL 3283002136.9 2.18 -5.80 1.73 6.64 5.92
BAS_LCL: 17JUN28XA EPOCH: 2017.49281 NYALES20/WETTZELL 3283002138.1 2.83 -1.43 3.17 -23.17 9.38
BAS_LCL: 17JUN29XE EPOCH: 2017.49561 NYALES20/WETTZELL 3283002127.83 2.11 6.72 1.62 16.35 5.67
BAS_LCL: 17JUL03XA EPOCH: 2017.50639 NYALES20/WETTZELL 3283002141.93 1.89 -3.23 1.81 -4.34 5.96
BAS_LCL: 17JUL04XA EPOCH: 2017.50918 NYALES20/WETTZELL 3283002141.9 4.84 -10.10 3.52 17.45 12.82
BAS_LCL: 17JUL06XE EPOCH: 2017.51477 NYALES20/WETTZELL 3283002134.28 1.92 0.82 1.42 12.21 5.55
BAS_LCL: 17JUL10XA EPOCH: 2017.52555 NYALES20/WETTZELL 3283002133.52 2.39 1.31 2.03 0.80 6.6
BAS_LCL: 17JUL11XH EPOCH: 2017.52835 NYALES20/WETTZELL 3283002144.6 7.12 17.89 4.91 -3.47 16.52
BAS_LCL: 17JUL17XA EPOCH: 2017.54466 NYALES20/WETTZELL 3283002144.41 4.90 -7.18 3.70 -4.72 13.01
BAS_LCL: 17JUL18XA EPOCH: 2017.54745 NYALES20/WETTZELL 3283002125.68 3.46 -5.19 2.49 3.02 9.62
BAS_LCL: 17JUL20XE EPOCH: 2017.5531 NYALES20/WETTZELL 3283002138.66 1.91 -0.33 1.55 -9.27 5.03
BAS_LCL: 17JUL24XA EPOCH: 2017.56388 NYALES20/WETTZELL 3283002141.14 2.99 25.42 2.46 16.02 8.59
BAS_LCL: 17JUL27XE EPOCH: 2017.57227 NYALES20/WETTZELL 3283002144.65 2.53 5.03 1.81 27.87 6.94
BAS_LCL: 17AUG10XE EPOCH: 2017.6106 NYALES20/WETTZELL 3283002153.63 3.44 4.44 2.70 35.67 8.92
BAS_LCL: 17AUG14XA EPOCH: 2017.62138 NYALES20/WETTZELL 3283002136.71 3.19 0.76 2.50 6.71 9.95
BAS_LCL: 17AUG28XA EPOCH: 2017.65971 NYALES20/WETTZELL 3283002143.91 2.34 -4.37 1.31 5.51 7.99
BAS_LCL: 17SEP05XA EPOCH: 2017.68161 NYALES20/WETTZELL 3283002137.53 2.00 30.92 1.36 34.42 5.79
BAS_LCL: 17SEP06XA EPOCH: 2017.68441 NYALES20/WETTZELL 3283002143.93 2.05 -1.59 1.72 14.19 6.09
BAS_LCL: 17SEP07XE EPOCH: 2017.68725 NYALES20/WETTZELL 3283002139.01 1.25 1.58 0.99 2.76 3.18
BAS_LCL: 17SEP11XA EPOCH: 2017.69804 NYALES20/WETTZELL 3283002140.85 1.09 1.43 0.93 8.18 3.28
BAS_LCL: 17SEP12XH EPOCH: 2017.70083 NYALES20/WETTZELL 3283002155.73 3.41 89.43 3.23 75.29 10.81
BAS_LCL: 17SEP13XA EPOCH: 2017.70362 NYALES20/WETTZELL 3283002146.04 0.92 1.06 1.16 -6.68 2.68
BAS_LCL: 17SEP14XE EPOCH: 2017.70642 NYALES20/WETTZELL 3283002139.5 1.20 2.85 0.99 -1.46 3.31
BAS_LCL: 17SEP18XA EPOCH: 2017.7172 NYALES20/WETTZELL 3283002141.19 1.36 18.18 0.83 28.12 3.65
BAS_LCL: 17SEP21XE EPOCH: 2017.72558 NYALES20/WETTZELL 3283002140.09 1.61 0.18 1.30 8.45 4.99
BAS_LCL: 17SEP25XA EPOCH: 2017.73637 NYALES20/WETTZELL 3283002130.22 2.56 -0.72 2.13 -3.84 7.61
BAS_LCL: 17SEP26XA EPOCH: 2017.73916 NYALES20/WETTZELL 3283002133.02 3.67 22.69 3.82 -17.08 11.46
BAS_LCL: 17SEP28XE EPOCH: 2017.74475 NYALES20/WETTZELL 3283002137.61 1.37 -3.78 1.19 -13.42 3.84
BAS_LCL: 17OCT02XA EPOCH: 2017.75553 NYALES20/WETTZELL 3283002140.53 1.83 -3.76 1.26 6.29 4.96
BAS_LCL: 17OCT04XA EPOCH: 2017.76112 NYALES20/WETTZELL 3283002137.95 4.17 8.86 3.22 -2.84 11.91
BAS_LCL: 17OCT05XE EPOCH: 2017.76391 NYALES20/WETTZELL 3283002141.31 1.13 3.93 1.03 18.18 3.43
BAS_LCL: 17OCT10XA EPOCH: 2017.77743 NYALES20/WETTZELL 3283002141.04 1.17 0.37 0.91 2.07 3.21
BAS_LCL: 17OCT12XE EPOCH: 2017.78308 NYALES20/WETTZELL 3283002134.38 1.18 -0.66 1.10 4.73 3.78
BAS_LCL: 17OCT16XA EPOCH: 2017.79386 NYALES20/WETTZELL 3283002139.26 1.03 -0.64 0.88 14.39 3.25
BAS_LCL: 17OCT19XE EPOCH: 2017.80224 NYALES20/WETTZELL 3283002139.69 1.77 2.76 1.35 2.81 5.3
BAS_LCL: 17OCT30XA EPOCH: 2017.83219 NYALES20/WETTZELL 3283002140.16 1.48 0.47 1.27 1.47 4.3
BAS_LCL: 17NOV13XA EPOCH: 2017.87052 NYALES20/WETTZELL 3283002142.08 1.68 -0.87 1.43 -3.60 4.59
BAS_LCL: 17NOV14XH EPOCH: 2017.87331 NYALES20/WETTZELL 3283002150.78 5.48 18.27 4.52 37.15 14.79
BAS_LCL: 17NOV16XE EPOCH: 2017.87891 NYALES20/WETTZELL 3283002136.43 2.12 -3.84 1.35 10.01 5.09
BAS_LCL: 17NOV20XA EPOCH: 2017.88969 NYALES20/WETTZELL 3283002134.15 1.50 -1.30 1.21 0.51 4.27
BAS_LCL: 17NOV21XE EPOCH: 2017.8926 NYALES20/WETTZELL 3283002142.25 1.27 0.23 1.01 15.47 3.61
BAS_LCL: 17NOV23XA EPOCH: 2017.89733 NYALES20/WETTZELL 3283002138.69 1.23 1.41 0.98 -4.18 2.43
BAS_LCL: 17NOV28XB EPOCH: 2017.90965 NYALES20/WETTZELL 3283002136.22 0.95 28.17 0.82 15.82 2.98
BAS_LCL: 17NOV29XB EPOCH: 2017.91239 NYALES20/WETTZELL 3283002137.12 0.98 27.13 0.79 29.17 2.83
BAS_LCL: 17NOV30XB EPOCH: 2017.91512 NYALES20/WETTZELL 3283002082.14 17.55 35.52 4.30 -117.69 45.04
BAS_LCL: 17DEC01XB EPOCH: 2017.91786 NYALES20/WETTZELL 3283002138.56 1.17 26.06 0.92 21.91 3.35
BAS_LCL: 17DEC03XB EPOCH: 2017.92334 NYALES20/WETTZELL 3283002138.39 1.12 27.14 0.96 33.75 3.43
BAS_LCL: 17DEC04XB EPOCH: 2017.92607 NYALES20/WETTZELL 3283002136.9 1.18 27.36 0.91 21.61 3.38
BAS_LCL: 17DEC05XB EPOCH: 2017.92881 NYALES20/WETTZELL 3283002136.69 1.12 27.37 0.86 25.89 3.14
BAS_LCL: 17DEC06XB EPOCH: 2017.93155 NYALES20/WETTZELL 3283002135.64 0.96 30.78 0.75 17.66 2.8
BAS_LCL: 17DEC07XB EPOCH: 2017.93428 NYALES20/WETTZELL 3283002136.79 0.93 32.34 0.80 31.10 2.94
BAS_LCL: 17DEC08XB EPOCH: 2017.93703 NYALES20/WETTZELL 3283002134.1 1.32 34.21 1.00 22.41 3.43
BAS_LCL: 17DEC09XB EPOCH: 2017.93976 NYALES20/WETTZELL 3283002139.22 1.05 29.32 0.87 33.38 2.94
BAS_LCL: 17DEC10XB EPOCH: 2017.9425 NYALES20/WETTZELL 3283002137.12 1.07 28.51 0.84 19.54 3.33
BAS_LCL: 17DEC11XB EPOCH: 2017.94524 NYALES20/WETTZELL 3283002140.53 1.01 30.52 0.82 25.67 2.87
BAS_LCL: 17DEC12XB EPOCH: 2017.94798 NYALES20/WETTZELL 3283002137.64 1.03 31.05 0.80 22.27 2.96
BAS_LCL: 17DEC14XE EPOCH: 2017.95556 NYALES20/WETTZELL 3283002137.65 1.75 -0.33 1.46 3.34 5.31
BAS_LCL: 17DEC18XA EPOCH: 2017.96635 NYALES20/WETTZELL 3283002135.25 3.02 0.14 2.00 1.25 8.27
BAS_LCL: 17DEC19XE EPOCH: 2017.96925 NYALES20/WETTZELL 3283002132.16 2.56 3.49 1.88 7.68 5.8
BAS_LCL: 17DEC21XA EPOCH: 2017.97399 NYALES20/WETTZELL 3283002125.84 1.15 2.81 0.70 8.95 2.27
BAS_LCL: 17DEC27XA EPOCH: 2017.99099 NYALES20/WETTZELL 3283002139.7 2.27 1.96 2.13 -0.91 6.87
BAS_LCL: 17DEC28XE EPOCH: 2017.99389 NYALES20/WETTZELL 3283002149.1 2.61 4.47 1.78 23.40 7.22
BAS_LCL: 18JAN03XA EPOCH: 2018.01021 NYALES20/WETTZELL 3283002137.61 2.24 0.48 1.63 -2.77 6.7
BAS_LCL: 18JAN04XE EPOCH: 2018.01306 NYALES20/WETTZELL 3283002130.39 1.78 0.88 1.59 2.53 5.28
BAS_LCL: 18JAN10XA EPOCH: 2018.02943 NYALES20/WETTZELL 3283002135.19 3.16 -5.68 3.28 -2.89 10.77
BAS_LCL: 18JAN11XE EPOCH: 2018.03222 NYALES20/WETTZELL 3283002136.21 1.31 -0.11 1.03 2.69 3.61
BAS_LCL: 18JAN15XA EPOCH: 2018.04301 NYALES20/WETTZELL 3283002138.73 2.53 -2.05 2.02 11.48 7.56
BAS_LCL: 18JAN18XE EPOCH: 2018.05139 NYALES20/WETTZELL 3283002137.2 2.44 -3.54 2.05 18.38 6.94
BAS_LCL: 18JAN25XE EPOCH: 2018.07055 NYALES20/WETTZELL 3283002136.42 1.18 1.62 0.94 14.82 3.57
BAS_LCL: 18JAN30XA EPOCH: 2018.08413 NYALES20/WETTZELL 3283002141.48 2.14 -3.64 1.99 16.40 8.22
BAS_LCL: 18FEB01XE EPOCH: 2018.08972 NYALES20/WETTZELL 3283002138.64 2.06 -0.10 1.41 5.58 5.66
BAS_LCL: 18FEB08XE EPOCH: 2018.10889 NYALES20/WETTZELL 3283002144.23 1.68 0.67 1.32 2.42 4.72
BAS_LCL: 18FEB13XH EPOCH: 2018.12246 NYALES20/WETTZELL 3283002139.02 3.58 74.14 7.01 43.80 12.22
BAS_LCL: 18FEB14XA EPOCH: 2018.12525 NYALES20/WETTZELL 3283002150.14 3.18 5.73 2.12 10.98 6.59
BAS_LCL: 18FEB15XE EPOCH: 2018.12805 NYALES20/WETTZELL 3283002137.15 1.50 1.70 1.23 -0.37 4.19
BAS_LCL: 18FEB20XA EPOCH: 2018.14163 NYALES20/WETTZELL 3283002140.76 1.83 11.09 1.37 15.73 4.86
BAS_LCL: 18FEB22XE EPOCH: 2018.14722 NYALES20/WETTZELL 3283002136.38 1.51 -3.20 1.16 4.59 4.52
BAS_LCL: 18MAR01XE EPOCH: 2018.16638 NYALES20/WETTZELL 3283002133.17 1.75 1.16 1.36 -6.96 5.15
BAS_LCL: 18MAR08XE EPOCH: 2018.18555 NYALES20/WETTZELL 3283002135.92 1.42 -0.02 1.12 10.94 4.24
BAS_LCL: 18MAR15XE EPOCH: 2018.20471 NYALES20/WETTZELL 3283002129.74 5.81 0.43 4.92 25.45 17.88
BAS_LCL: 18MAR19XA EPOCH: 2018.21549 NYALES20/WETTZELL 3283002137.45 1.31 -0.01 1.05 4.72 3.88
BAS_LCL: 18MAR26XA EPOCH: 2018.23465 NYALES20/WETTZELL 3283002134.88 1.62 -0.85 1.23 1.18 4.83
BAS_LCL: 18APR03XA EPOCH: 2018.25656 NYALES20/WETTZELL 3283002131.36 1.51 1.26 1.27 6.15 4.62
BAS_LCL: 18APR04XA EPOCH: 2018.25936 NYALES20/WETTZELL 3283002129.64 1.29 0.30 1.06 8.69 3.43
BAS_LCL: 18APR09XA EPOCH: 2018.27298 NYALES20/WETTZELL 3283002143.04 1.67 1.43 1.39 12.15 5.55
BAS_LCL: 18APR11XB EPOCH: 2018.27858 NYALES20/WETTZELL 3283002148.17 3.42 -4.42 2.45 2.62 11.05
BAS_LCL: 18APR12XE EPOCH: 2018.28137 NYALES20/WETTZELL 3283002137.74 1.71 -1.54 1.23 4.97 5.17
BAS_LCL: 18APR16XA EPOCH: 2018.29215 NYALES20/WETTZELL 3283002139.35 1.69 -7.06 1.39 2.61 4.74
BAS_LCL: 18APR19XE EPOCH: 2018.30053 NYALES20/WETTZELL 3283002134.6 1.60 3.97 1.36 -11.88 4.69
BAS_LCL: 18APR23XA EPOCH: 2018.31132 NYALES20/WETTZELL 3283002141.0 1.58 0.51 1.09 6.10 4.28
BAS_LCL: 18APR24XH EPOCH: 2018.3141 NYALES20/WETTZELL 3283002120.75 3.35 90.13 3.57 16.76 10.08
BAS_LCL: 18APR26XE EPOCH: 2018.3197 NYALES20/WETTZELL 3283002138.77 1.47 -1.46 1.17 -1.24 4.28
BAS_LCL: 18MAY02XA EPOCH: 2018.33596 NYALES20/WETTZELL 3283002137.59 1.47 -1.72 1.29 -5.64 4.03
BAS_LCL: 18MAY03XE EPOCH: 2018.33887 NYALES20/WETTZELL 3283002136.18 1.47 -0.87 1.16 2.24 4.08
BAS_LCL: 18MAY07XA EPOCH: 2018.3493 NYALES20/WETTZELL 3283002132.22 1.16 5.28 0.96 3.65 3.78
BAS_LCL: 18MAY08XA EPOCH: 2018.35238 NYALES20/WETTZELL 3283002131.79 1.76 -3.19 1.64 -6.97 5.16
BAS_LCL: 18MAY14XA EPOCH: 2018.36881 NYALES20/WETTZELL 3283002134.75 1.68 1.92 1.24 -14.34 4.33
BAS_LCL: 18MAY15XH EPOCH: 2018.3716 NYALES20/WETTZELL 3283002146.07 3.53 29.29 3.45 20.15 9.8
BAS_LCL: 18MAY22XA EPOCH: 2018.39071 NYALES20/WETTZELL 3283002133.57 1.56 2.98 1.29 -14.72 4.69
BAS_LCL: 18MAY24XE EPOCH: 2018.39636 NYALES20/WETTZELL 3283002145.87 1.62 -2.56 1.28 -24.24 4.6
BAS_LCL: 18MAY29XA EPOCH: 2018.40988 NYALES20/WETTZELL 3283002140.37 2.14 -8.43 1.59 -19.04 5.97
BAS_LCL: 18MAY31XE EPOCH: 2018.41552 NYALES20/WETTZELL 3283002135.93 1.53 0.65 1.20 -2.36 4.56
BAS_LCL: 18JUN04XA EPOCH: 2018.42631 NYALES20/WETTZELL 3283002129.44 2.15 3.91 1.77 -5.40 6.91
BAS_LCL: 18JUN07XE EPOCH: 2018.43469 NYALES20/WETTZELL 3283002140.15 2.22 0.75 1.55 7.35 6.07
BAS_LCL: 18JUN11XA EPOCH: 2018.44547 NYALES20/WETTZELL 3283002136.61 2.03 -3.67 1.63 7.09 5.9
BAS_LCL: 18JUN14XE EPOCH: 2018.45385 NYALES20/WETTZELL 3283002139.83 2.46 0.06 1.59 5.88 6.35
BAS_LCL: 18JUN18XA EPOCH: 2018.46463 NYALES20/WETTZELL 3283002133.23 2.06 2.96 1.65 -6.95 5.65
BAS_LCL: 18JUN21XE EPOCH: 2018.47302 NYALES20/WETTZELL 3283002138.96 1.18 0.17 1.02 -7.05 3.4
BAS_LCL: 18JUN25XA EPOCH: 2018.4838 NYALES20/WETTZELL 3283002126.72 1.39 -4.53 1.32 -33.02 4.34
BAS_LCL: 18JUN27XA EPOCH: 2018.48939 NYALES20/WETTZELL 3283002130.79 4.56 -4.62 3.25 -47.51 13.08
BAS_LCL: 18JUL02XA EPOCH: 2018.50297 NYALES20/WETTZELL 3283002127.17 2.84 -11.14 1.98 -71.96 8.12
BAS_LCL: 18JUL03XH EPOCH: 2018.50576 NYALES20/WETTZELL 3283002135.56 5.40 17.10 5.27 -33.92 16.87
BAS_LCL: 18JUL05XE EPOCH: 2018.51135 NYALES20/WETTZELL 3283002139.96 1.89 -1.57 1.56 6.29 6.32
BAS_LCL: 18JUL09XA EPOCH: 2018.52213 NYALES20/WETTZELL 3283002148.18 4.40 -6.79 3.36 12.06 14.8
BAS_LCL: 18JUL12XE EPOCH: 2018.53051 NYALES20/WETTZELL 3283002133.17 1.57 -1.20 1.41 -8.28 5.32
BAS_LCL: 18JUL16XA EPOCH: 2018.54129 NYALES20/WETTZELL 3283002136.55 1.93 -5.25 1.61 -12.36 5.76
BAS_LCL: 18JUL19XE EPOCH: 2018.54968 NYALES20/WETTZELL 3283002134.09 2.21 -4.51 1.59 -18.74 6.69
BAS_LCL: 18JUL23XA EPOCH: 2018.56046 NYALES20/WETTZELL 3283002141.46 3.08 0.93 2.45 -1.60 8.37
BAS_LCL: 18JUL30XA EPOCH: 2018.57962 NYALES20/WETTZELL 3283002141.69 2.47 0.06 1.77 -8.12 7.24
BAS_LCL: 18AUG02XE EPOCH: 2018.58801 NYALES20/WETTZELL 3283002148.25 1.92 -5.69 1.56 -6.78 5.96
BAS_LCL: 18AUG27XA EPOCH: 2018.65628 NYALES20/WETTZELL 3283002139.54 1.53 -2.36 1.18 -9.40 4.49
BAS_LCL: 18AUG30XE EPOCH: 2018.66467 NYALES20/WETTZELL 3283002142.59 1.57 -2.38 1.13 -4.89 4.79
BAS_LCL: 18SEP03XA EPOCH: 2018.67545 NYALES20/WETTZELL 3283002139.01 1.34 -4.16 1.15 -5.93 4.19
BAS_LCL: 18SEP04XH EPOCH: 2018.67824 NYALES20/WETTZELL 3283002136.58 4.07 30.22 5.18 11.64 12.66
BAS_LCL: 18SEP05XA EPOCH: 2018.68104 NYALES20/WETTZELL 3283002140.44 2.19 5.44 1.82 -25.13 6.32
BAS_LCL: 18SEP10XA EPOCH: 2018.69461 NYALES20/WETTZELL 3283002142.32 1.74 4.61 1.58 -19.64 5.37
BAS_LCL: 18SEP12XA EPOCH: 2018.70021 NYALES20/WETTZELL 3283002136.5 4.05 8.61 2.68 8.70 9.47
BAS_LCL: 18SEP13XE EPOCH: 2018.703 NYALES20/WETTZELL 3283002144.56 1.81 -0.88 1.53 -0.60 5.87
BAS_LCL: 18SEP25XA EPOCH: 2018.73568 NYALES20/WETTZELL 3283002140.23 1.54 -3.45 1.22 -12.13 4.94
BAS_LCL: 18OCT04XE EPOCH: 2018.76049 NYALES20/WETTZELL 3283002144.79 1.13 2.92 0.92 4.88 3.48
BAS_LCL: 18OCT08XA EPOCH: 2018.77127 NYALES20/WETTZELL 3283002140.37 1.36 -1.05 0.90 -6.08 3.5
BAS_LCL: 18OCT09XA EPOCH: 2018.77407 NYALES20/WETTZELL 3283002140.8 1.49 2.91 1.16 15.66 3.95
BAS_LCL: 18OCT10XA EPOCH: 2018.77687 NYALES20/WETTZELL 3283002143.37 4.83 2.21 3.74 -9.16 17.45
BAS_LCL: 18OCT15XA EPOCH: 2018.79044 NYALES20/WETTZELL 3283002146.03 1.88 4.57 1.31 -0.90 4.99
BAS_LCL: 18OCT18XE EPOCH: 2018.79882 NYALES20/WETTZELL 3283002145.4 1.77 -0.34 1.42 -14.96 5.82
BAS_LCL: 18OCT29XA EPOCH: 2018.82877 NYALES20/WETTZELL 3283002140.88 1.47 -0.03 1.19 -2.37 4.33
